Object ID:1
Tracking Start:2018-11-09 19:02:58
2018-11-09 19:15:56[ 596.5  280.5]
2018-11-09 19:15:58[ 609.5  278.5]
2018-11-09 19:15:59[ 625.  287.]
2018-11-09 19:16:00[ 606.  285.]
2018-11-09 19:16:00[ 606.  285.]
2018-11-09 19:16:01[ 601.  288.]
Tracking End:2018-11-09 19:16:01

Object ID:54
Tracking Start:2018-11-09 19:16:07
2018-11-09 19:16:07[ 502.  229.]
Tracking End:2018-11-09 19:16:07

Object ID:55
Tracking Start:2018-11-09 19:16:16
2018-11-09 19:16:16[ 518.5  235.5]
2018-11-09 19:16:18[ 534.5  207.5]
2018-11-09 19:16:20[ 429.5  192.5]
2018-11-09 19:16:20[ 429.5  192.5]
2018-11-09 19:16:21[ 356.  196.]
2018-11-09 19:16:23[ 353.5  195.5]
2018-11-09 19:16:24[ 442.5  202.5]
2018-11-09 19:16:25[ 462.5  198.5]
2018-11-09 19:16:26[ 487.5  201.5]
2018-11-09 19:16:26[ 487.5  201.5]
2018-11-09 19:16:27[ 482.5  205.5]
2018-11-09 19:16:28[ 445.5  219.5]
2018-11-09 19:16:30[ 440.5  219.5]
2018-11-09 19:16:31[ 476.  226.]
Tracking End:2018-11-09 19:16:31

Object ID:56
Tracking Start:2018-11-09 19:16:35
2018-11-09 19:16:35[ 481.5  226.5]
2018-11-09 19:16:36[ 418.  192.]
2018-11-09 19:16:37[ 369.5  224.5]
2018-11-09 19:16:38[ 204.5  215.5]
2018-11-09 19:16:39[ 185.  229.]
2018-11-09 19:16:40[ 184.  238.]
2018-11-09 19:16:41[ 184.5  231.5]
2018-11-09 19:16:43[ 190.  233.]
2018-11-09 19:16:44[ 138.  216.]
2018-11-09 19:16:45[ 170.5  215.5]
2018-11-09 19:16:45[ 170.5  215.5]
2018-11-09 19:16:46[ 189.  216.]
2018-11-09 19:16:47[ 309.  209.]
2018-11-09 19:16:48[ 329.5  210.5]
Tracking End:2018-11-09 19:16:48

Object ID:57
Tracking Start:2018-11-09 19:16:59
2018-11-09 19:16:59[ 363.5  199.5]
2018-11-09 19:17:03[ 337.  205.]
2018-11-09 19:17:04[ 342.5  204.5]
2018-11-09 19:17:06[ 407.  194.]
2018-11-09 19:17:08[ 430.  195.]
2018-11-09 19:17:08[ 430.  195.]
2018-11-09 19:17:09[ 460.  197.]
2018-11-09 19:17:10[ 466.5  195.5]
2018-11-09 19:17:11[ 484.  196.]
2018-11-09 19:17:12[ 499.5  197.5]
2018-11-09 19:17:13[ 510.5  201.5]
2018-11-09 19:17:14[ 513.  201.]
2018-11-09 19:17:18[ 429.  220.]
2018-11-09 19:17:19[ 429.  254.]
2018-11-09 19:17:19[ 429.  254.]
Tracking End:2018-11-09 19:17:19

Object ID:58
Tracking Start:2018-11-09 19:17:25
2018-11-09 19:17:25[ 571.5  301.5]
2018-11-09 19:17:26[ 557.  291.]
2018-11-09 19:17:29[ 562.  292.]
2018-11-09 19:17:30[ 562.5  290.5]
2018-11-09 19:17:31[ 562.  294.]
Tracking End:2018-11-09 19:17:31

Object ID:59
Tracking Start:2018-11-09 19:17:57
2018-11-09 19:17:57[ 410.  223.]
2018-11-09 19:18:01[ 523.5  248.5]
2018-11-09 19:18:01[ 521.  252.]
Tracking End:2018-11-09 19:18:01

Object ID:60
Tracking Start:2018-11-09 19:18:11
2018-11-09 19:18:11[ 540.5  274.5]
2018-11-09 19:18:12[ 556.  266.]
2018-11-09 19:18:12[ 556.  266.]
2018-11-09 19:18:16[ 561.  271.]
2018-11-09 19:18:17[ 566.  273.]
2018-11-09 19:18:20[ 560.  276.]
2018-11-09 19:18:21[ 556.  284.]
Tracking End:2018-11-09 19:18:21

Object ID:61
Tracking Start:2018-11-09 19:18:30
2018-11-09 19:18:30[ 691.5  335.5]
Tracking End:2018-11-09 19:18:30

Object ID:62
Tracking Start:2018-11-09 19:18:39
2018-11-09 19:18:39[ 560.5  274.5]
2018-11-09 19:18:42[ 533.  265.]
2018-11-09 19:18:42[ 535.5  265.5]
2018-11-09 19:18:43[ 542.5  265.5]
2018-11-09 19:18:44[ 553.5  287.5]
2018-11-09 19:18:51[ 437.  238.]
2018-11-09 19:18:51[ 436.5  237.5]
Tracking End:2018-11-09 19:18:51

Object ID:63
Tracking Start:2018-11-09 19:18:59
2018-11-09 19:18:59[ 467.5  249.5]
2018-11-09 19:19:01[ 453.  246.]
2018-11-09 19:19:01[ 453.  246.]
2018-11-09 19:19:01[ 453.  246.]
2018-11-09 19:19:04[ 453.  250.]
2018-11-09 19:19:12[ 481.5  301.5]
Tracking End:2018-11-09 19:19:12

Object ID:64
Tracking Start:2018-11-09 19:19:18
2018-11-09 19:19:18[ 407.5  228.5]
2018-11-09 19:19:25[ 402.  218.]
Tracking End:2018-11-09 19:19:25

Object ID:3
Tracking Start:2018-11-14 15:13:15
2018-11-14 15:13:15[ 441.  683.]
Tracking End:2018-11-14 15:13:15

Object ID:1
Tracking Start:2018-11-14 15:13:15
2018-11-14 15:13:15[ 628.  298.]
Tracking End:2018-11-14 15:13:15

Object ID:2
Tracking Start:2018-11-14 15:13:15
2018-11-14 15:13:15[ 670.  454.]
Tracking End:2018-11-14 15:13:15

Object ID:4
Tracking Start:2018-11-14 15:13:17
2018-11-14 15:13:17[ 988.  288.]
Tracking End:2018-11-14 15:13:17

Object ID:5
Tracking Start:2018-11-14 15:13:17
2018-11-14 15:13:17[ 972.5  366.5]
Tracking End:2018-11-14 15:13:17

Object ID:6
Tracking Start:2018-11-14 15:13:26
2018-11-14 15:13:26[ 214.  322.]
Tracking End:2018-11-14 15:13:26

Object ID:1
Tracking Start:2018-11-14 15:13:44
2018-11-14 15:13:44[ 534.  529.]
2018-11-14 15:13:44[ 573.5  532.5]
2018-11-14 15:13:44[ 637.5  525.5]
2018-11-14 15:13:45[ 639.5  519.5]
2018-11-14 15:13:45[ 642.5  519.5]
2018-11-14 15:13:46[ 644.  520.]
2018-11-14 15:13:46[ 643.  528.]
2018-11-14 15:13:47[ 650.  528.]
2018-11-14 15:13:48[ 642.5  523.5]
2018-11-14 15:13:48[ 639.  527.]
2018-11-14 15:13:49[ 635.5  527.5]
2018-11-14 15:13:49[ 640.5  528.5]
Tracking End:2018-11-14 15:13:49

Object ID:2
Tracking Start:2018-11-14 15:13:59
2018-11-14 15:13:59[ 559.5  531.5]
2018-11-14 15:14:00[ 695.  546.]
2018-11-14 15:14:00[ 662.  558.]
2018-11-14 15:14:02[ 601.  561.]
2018-11-14 15:14:03[ 597.5  552.5]
2018-11-14 15:14:03[ 590.5  553.5]
2018-11-14 15:14:04[ 599.  553.]
2018-11-14 15:14:06[ 598.  552.]
2018-11-14 15:14:06[ 601.  563.]
2018-11-14 15:14:06[ 601.  563.]
2018-11-14 15:14:08[ 583.5  547.5]
2018-11-14 15:14:16[ 511.  534.]
2018-11-14 15:14:16[ 511.  534.]
Tracking End:2018-11-14 15:14:16

Object ID:3
Tracking Start:2018-11-14 15:14:26
2018-11-14 15:14:26[ 504.  523.]
2018-11-14 15:14:27[ 543.  535.]
Tracking End:2018-11-14 15:14:27

Object ID:4
Tracking Start:2018-11-14 15:14:54
2018-11-14 15:14:54[ 191.5  363.5]
2018-11-14 15:14:56[ 207.  372.]
2018-11-14 15:14:57[ 254.  351.]
2018-11-14 15:14:57[ 278.5  354.5]
2018-11-14 15:14:57[ 287.5  351.5]
2018-11-14 15:14:57[ 296.5  354.5]
2018-11-14 15:14:58[ 297.  355.]
2018-11-14 15:14:58[ 299.  353.]
2018-11-14 15:14:58[ 301.  354.]
2018-11-14 15:14:58[ 304.  359.]
2018-11-14 15:14:59[ 290.5  358.5]
2018-11-14 15:14:59[ 293.  362.]
2018-11-14 15:14:59[ 289.  365.]
2018-11-14 15:15:00[ 287.  363.]
2018-11-14 15:15:00[ 284.5  363.5]
2018-11-14 15:15:00[ 285.5  361.5]
2018-11-14 15:15:00[ 282.  361.]
2018-11-14 15:15:00[ 285.  365.]
2018-11-14 15:15:00[ 285.5  364.5]
2018-11-14 15:15:00[ 278.  363.]
2018-11-14 15:15:01[ 279.5  365.5]
2018-11-14 15:15:01[ 283.  368.]
2018-11-14 15:15:01[ 281.  370.]
Tracking End:2018-11-14 15:15:01

Object ID:5
Tracking Start:2018-11-14 15:15:34
2018-11-14 15:15:34[ 132.  298.]
2018-11-14 15:15:35[ 140.  298.]
2018-11-14 15:15:35[ 152.5  297.5]
2018-11-14 15:15:35[ 150.  297.]
2018-11-14 15:15:35[ 154.5  303.5]
2018-11-14 15:15:36[ 151.5  302.5]
2018-11-14 15:15:36[ 152.5  304.5]
2018-11-14 15:15:36[ 151.  304.]
2018-11-14 15:15:36[ 144.5  297.5]
2018-11-14 15:15:36[ 140.5  288.5]
2018-11-14 15:15:37[ 149.  293.]
2018-11-14 15:15:37[ 154.5  292.5]
2018-11-14 15:15:37[ 150.5  295.5]
2018-11-14 15:15:37[ 152.  292.]
2018-11-14 15:15:38[ 148.  296.]
2018-11-14 15:15:38[ 157.5  295.5]
2018-11-14 15:15:38[ 157.  294.]
2018-11-14 15:15:39[ 154.  296.]
2018-11-14 15:15:39[ 152.  295.]
2018-11-14 15:15:39[ 150.5  299.5]
2018-11-14 15:15:39[ 153.  299.]
2018-11-14 15:15:39[ 148.5  296.5]
2018-11-14 15:15:39[ 147.  297.]
2018-11-14 15:15:40[ 147.5  294.5]
2018-11-14 15:15:40[ 148.5  296.5]
2018-11-14 15:15:40[ 151.5  295.5]
2018-11-14 15:15:40[ 145.5  293.5]
2018-11-14 15:15:40[ 151.  297.]
2018-11-14 15:15:41[ 119.5  302.5]
2018-11-14 15:15:43[ 103.  283.]
2018-11-14 15:15:43[ 109.  287.]
2018-11-14 15:15:43[ 109.  287.]
2018-11-14 15:15:43[ 131.5  288.5]
2018-11-14 15:15:43[ 126.  287.]
2018-11-14 15:15:44[ 132.5  276.5]
2018-11-14 15:15:44[ 137.5  277.5]
2018-11-14 15:15:44[ 132.  276.]
2018-11-14 15:15:44[ 133.  280.]
2018-11-14 15:15:44[ 136.  273.]
2018-11-14 15:15:44[ 139.  284.]
2018-11-14 15:15:45[ 138.  281.]
2018-11-14 15:15:45[ 137.  285.]
2018-11-14 15:15:45[ 139.5  296.5]
2018-11-14 15:15:47[ 125.  304.]
2018-11-14 15:15:48[ 127.  306.]
2018-11-14 15:15:48[ 127.  306.]
2018-11-14 15:15:48[ 122.5  304.5]
2018-11-14 15:15:48[ 125.  306.]
2018-11-14 15:15:48[ 124.5  305.5]
2018-11-14 15:15:48[ 122.5  306.5]
2018-11-14 15:15:49[ 123.5  307.5]
2018-11-14 15:15:49[ 119.5  302.5]
2018-11-14 15:15:49[ 114.5  304.5]
2018-11-14 15:15:49[ 118.5  308.5]
Tracking End:2018-11-14 15:15:50

Object ID:6
Tracking Start:2018-11-14 15:16:19
2018-11-14 15:16:19[ 108.5  213.5]
Tracking End:2018-11-14 15:16:21

Object ID:7
Tracking Start:2018-11-14 15:16:38
2018-11-14 15:16:38[ 121.  225.]
Tracking End:2018-11-14 15:16:38

Object ID:8
Tracking Start:2018-11-14 15:16:49
2018-11-14 15:16:49[ 113.5  219.5]
2018-11-14 15:16:52[ 115.  225.]
Tracking End:2018-11-14 15:16:52

Object ID:9
Tracking Start:2018-11-14 15:17:07
2018-11-14 15:17:07[ 124.  203.]
Tracking End:2018-11-14 15:17:07

Object ID:10
Tracking Start:2018-11-14 15:17:15
2018-11-14 15:17:15[ 180.  217.]
2018-11-14 15:17:17[ 214.  214.]
Tracking End:2018-11-14 15:17:17

Object ID:11
Tracking Start:2018-11-14 15:17:23
2018-11-14 15:17:23[ 184.  227.]
Tracking End:2018-11-14 15:17:23

Object ID:12
Tracking Start:2018-11-14 15:17:31
2018-11-14 15:17:31[ 178.  225.]
Tracking End:2018-11-14 15:17:31

Object ID:13
Tracking Start:2018-11-14 15:18:22
2018-11-14 15:18:22[ 165.  229.]
Tracking End:2018-11-14 15:18:22

Object ID:14
Tracking Start:2018-11-14 15:18:35
2018-11-14 15:18:35[ 107.  219.]
Tracking End:2018-11-14 15:18:35

Object ID:15
Tracking Start:2018-11-14 15:20:11
2018-11-14 15:20:11[ 113.  154.]
2018-11-14 15:20:12[ 120.5  150.5]
2018-11-14 15:20:12[ 120.5  149.5]
2018-11-14 15:20:12[ 120.5  149.5]
Tracking End:2018-11-14 15:20:13

Object ID:16
Tracking Start:2018-11-14 15:20:21
2018-11-14 15:20:21[ 121.  252.]
Tracking End:2018-11-14 15:20:21

Object ID:17
Tracking Start:2018-11-14 15:20:25
2018-11-14 15:20:25[ 122.5  259.5]
Tracking End:2018-11-14 15:20:25

Object ID:1
Tracking Start:2018-11-14 15:29:54
2018-11-14 15:29:54[ 214.  223.]
Tracking End:2018-11-14 15:29:54

Object ID:2
Tracking Start:2018-11-14 15:29:59
2018-11-14 15:29:59[ 146.  211.]
2018-11-14 15:29:59[ 205.  234.]
2018-11-14 15:30:00[ 221.5  258.5]
2018-11-14 15:30:00[ 221.5  258.5]
2018-11-14 15:30:00[ 225.5  266.5]
2018-11-14 15:30:00[ 193.5  287.5]
2018-11-14 15:30:00[ 189.5  279.5]
2018-11-14 15:30:00[ 189.  282.]
2018-11-14 15:30:01[ 190.5  281.5]
2018-11-14 15:30:01[ 187.5  281.5]
2018-11-14 15:30:01[ 188.5  280.5]
2018-11-14 15:30:01[ 185.5  284.5]
2018-11-14 15:30:01[ 180.  296.]
Tracking End:2018-11-14 15:30:01

Object ID:3
Tracking Start:2018-11-14 15:31:21
2018-11-14 15:31:21[ 133.5  244.5]
2018-11-14 15:31:22[ 106.5  246.5]
Tracking End:2018-11-14 15:31:22

Object ID:4
Tracking Start:2018-11-14 15:31:31
2018-11-14 15:31:31[ 128.  239.]
Tracking End:2018-11-14 15:31:31

Object ID:5
Tracking Start:2018-11-14 15:31:59
2018-11-14 15:31:59[ 108.  240.]
Tracking End:2018-11-14 15:32:00

Object ID:6
Tracking Start:2018-11-14 15:32:08
2018-11-14 15:32:08[ 110.  241.]
2018-11-14 15:32:08[ 109.5  235.5]
2018-11-14 15:32:13[ 105.  235.]
2018-11-14 15:32:13[ 105.  235.]
2018-11-14 15:32:14[ 107.  234.]
2018-11-14 15:32:15[ 111.  236.]
Tracking End:2018-11-14 15:32:15

Object ID:7
Tracking Start:2018-11-14 15:32:19
2018-11-14 15:32:19[ 107.  238.]
Tracking End:2018-11-14 15:32:19

Object ID:8
Tracking Start:2018-11-14 15:32:22
2018-11-14 15:32:22[ 108.5  234.5]
Tracking End:2018-11-14 15:32:22

Object ID:9
Tracking Start:2018-11-14 15:33:01
2018-11-14 15:33:01[ 100.5  242.5]
Tracking End:2018-11-14 15:33:01

Object ID:10
Tracking Start:2018-11-14 15:33:10
2018-11-14 15:33:10[ 119.  197.]
2018-11-14 15:33:10[ 132.  202.]
Tracking End:2018-11-14 15:33:10

Object ID:11
Tracking Start:2018-11-14 15:33:14
2018-11-14 15:33:14[ 100.  239.]
Tracking End:2018-11-14 15:33:17

Object ID:12
Tracking Start:2018-11-14 15:33:49
2018-11-14 15:33:49[  78.  152.]
Tracking End:2018-11-14 15:33:49

Object ID:13
Tracking Start:2018-11-14 15:34:12
2018-11-14 15:34:12[ 114.  176.]
Tracking End:2018-11-14 15:34:12

Object ID:14
Tracking Start:2018-11-14 15:34:16
2018-11-14 15:34:16[ 360.  164.]
2018-11-14 15:34:16[ 331.  135.]
2018-11-14 15:34:17[ 304.5  107.5]
2018-11-14 15:34:17[ 302.   95.]
Tracking End:2018-11-14 15:34:17

Object ID:15
Tracking Start:2018-11-14 15:39:03
2018-11-14 15:39:03[ 102.  163.]
Tracking End:2018-11-14 15:39:03

Object ID:16
Tracking Start:2018-11-14 15:39:07
2018-11-14 15:39:07[ 176.  323.]
2018-11-14 15:39:07[ 161.  322.]
Tracking End:2018-11-14 15:39:07

Object ID:17
Tracking Start:2018-11-14 15:39:20
2018-11-14 15:39:20[ 160.5  184.5]
2018-11-14 15:39:21[ 178.5  207.5]
2018-11-14 15:39:21[ 140.5  226.5]
2018-11-14 15:39:22[ 149.  243.]
2018-11-14 15:39:22[ 144.  241.]
2018-11-14 15:39:22[ 134.5  240.5]
2018-11-14 15:39:23[ 138.  237.]
2018-11-14 15:39:23[ 133.  223.]
Tracking End:2018-11-14 15:39:23

Object ID:18
Tracking Start:2018-11-14 15:44:06
2018-11-14 15:44:06[ 107.5  256.5]
2018-11-14 15:44:07[ 115.  249.]
2018-11-14 15:44:07[ 102.5  240.5]
Tracking End:2018-11-14 15:44:07

Object ID:19
Tracking Start:2018-11-14 15:44:31
2018-11-14 15:44:31[  74.  294.]
Tracking End:2018-11-14 15:44:32

Object ID:20
Tracking Start:2018-11-14 15:44:39
2018-11-14 15:44:39[  75.5  321.5]
Tracking End:2018-11-14 15:44:39

Object ID:21
Tracking Start:2018-11-14 15:44:43
2018-11-14 15:44:43[  77.5  303.5]
2018-11-14 15:44:44[  73.5  339.5]
Tracking End:2018-11-14 15:44:44

Object ID:22
Tracking Start:2018-11-14 15:44:49
2018-11-14 15:44:49[ 107.  212.]
Tracking End:2018-11-14 15:44:49

Object ID:23
Tracking Start:2018-11-14 15:45:25
2018-11-14 15:45:25[ 221.5  241.5]
Tracking End:2018-11-14 15:45:25

Object ID:24
Tracking Start:2018-11-14 15:46:46
2018-11-14 15:46:46[  78.  197.]
Tracking End:2018-11-14 15:46:46

Object ID:25
Tracking Start:2018-11-14 15:46:47
2018-11-14 15:46:47[ 162.5  139.5]
Tracking End:2018-11-14 15:46:47

Object ID:26
Tracking Start:2018-11-14 15:47:10
2018-11-14 15:47:10[ 233.  262.]
Tracking End:2018-11-14 15:47:10

Object ID:27
Tracking Start:2018-11-14 15:47:15
2018-11-14 15:47:15[ 187.5  230.5]
Tracking End:2018-11-14 15:47:15

Object ID:28
Tracking Start:2018-11-14 15:47:44
2018-11-14 15:47:44[ 119.5  109.5]
Tracking End:2018-11-14 15:47:44

Object ID:29
Tracking Start:2018-11-14 15:48:20
2018-11-14 15:48:20[  88.  322.]
Tracking End:2018-11-14 15:48:20

Object ID:30
Tracking Start:2018-11-14 15:48:23
2018-11-14 15:48:23[  91.5  315.5]
Tracking End:2018-11-14 15:48:23

Object ID:31
Tracking Start:2018-11-14 15:48:31
2018-11-14 15:48:31[  86.  299.]
2018-11-14 15:48:34[  76.  296.]
2018-11-14 15:48:37[  95.5  296.5]
Tracking End:2018-11-14 15:48:37

Object ID:32
Tracking Start:2018-11-14 15:48:41
2018-11-14 15:48:41[  81.5  301.5]
Tracking End:2018-11-14 15:48:41

Object ID:33
Tracking Start:2018-11-14 15:49:27
2018-11-14 15:49:27[ 144.5  230.5]
2018-11-14 15:49:29[ 111.5  299.5]
Tracking End:2018-11-14 15:49:29

Object ID:34
Tracking Start:2018-11-14 15:49:38
2018-11-14 15:49:38[ 202.  195.]
Tracking End:2018-11-14 15:49:39

Object ID:35
Tracking Start:2018-11-14 15:49:44
2018-11-14 15:49:44[ 188.5  190.5]
Tracking End:2018-11-14 15:49:44

Object ID:36
Tracking Start:2018-11-14 15:49:48
2018-11-14 15:49:48[ 246.  236.]
Tracking End:2018-11-14 15:49:48

Object ID:37
Tracking Start:2018-11-14 15:50:15
2018-11-14 15:50:15[ 136.  232.]
2018-11-14 15:50:15[ 154.5  230.5]
2018-11-14 15:50:15[ 194.5  211.5]
2018-11-14 15:50:17[ 179.  191.]
2018-11-14 15:50:17[ 182.5  170.5]
Tracking End:2018-11-14 15:50:17

Object ID:38
Tracking Start:2018-11-14 15:50:25
2018-11-14 15:50:25[ 127.5  168.5]
Tracking End:2018-11-14 15:50:25

Object ID:39
Tracking Start:2018-11-14 15:50:25
2018-11-14 15:50:25[ 109.  229.]
Tracking End:2018-11-14 15:50:25

Object ID:40
Tracking Start:2018-11-14 15:50:28
2018-11-14 15:50:28[ 133.  171.]
Tracking End:2018-11-14 15:50:28

Object ID:41
Tracking Start:2018-11-14 15:50:38
2018-11-14 15:50:38[ 257.  241.]
Tracking End:2018-11-14 15:50:38

Object ID:42
Tracking Start:2018-11-14 15:50:49
2018-11-14 15:50:49[ 282.  211.]
Tracking End:2018-11-14 15:50:49

Object ID:43
Tracking Start:2018-11-14 15:50:54
2018-11-14 15:50:54[ 302.  232.]
Tracking End:2018-11-14 15:50:54

Object ID:44
Tracking Start:2018-11-14 15:51:53
2018-11-14 15:51:53[ 135.  193.]
2018-11-14 15:51:54[ 154.  206.]
2018-11-14 15:51:54[ 149.5  210.5]
2018-11-14 15:51:55[ 157.  215.]
2018-11-14 15:51:56[ 149.  215.]
2018-11-14 15:51:56[ 153.  213.]
2018-11-14 15:51:56[ 154.  210.]
Tracking End:2018-11-14 15:51:56

Object ID:45
Tracking Start:2018-11-14 15:51:59
2018-11-14 15:51:59[ 159.  217.]
2018-11-14 15:52:00[ 165.5  217.5]
2018-11-14 15:52:00[ 147.5  205.5]
2018-11-14 15:52:01[ 144.  204.]
Tracking End:2018-11-14 15:52:01

Object ID:46
Tracking Start:2018-11-14 15:52:33
2018-11-14 15:52:33[ 272.5  234.5]
Tracking End:2018-11-14 15:52:33

Object ID:1
Tracking Start:2018-11-14 15:55:31
2018-11-14 15:55:31[ 380.  261.]
2018-11-14 15:55:32[ 417.  238.]
2018-11-14 15:55:32[ 411.  248.]
2018-11-14 15:55:32[ 409.  263.]
2018-11-14 15:55:33[ 388.  246.]
2018-11-14 15:55:33[ 389.5  252.5]
2018-11-14 15:55:33[ 389.  254.]
2018-11-14 15:55:33[ 392.  254.]
Tracking End:2018-11-14 15:55:33

Object ID:3
Tracking Start:2018-11-14 15:55:36
2018-11-14 15:55:36[ 356.  283.]
Tracking End:2018-11-14 15:55:36

Object ID:2
Tracking Start:2018-11-14 15:55:33
2018-11-14 15:55:33[ 245.  104.]
2018-11-14 15:55:33[ 269.5  119.5]
2018-11-14 15:55:36[ 276.5  224.5]
2018-11-14 15:55:36[ 264.  223.]
2018-11-14 15:55:36[ 181.5  214.5]
2018-11-14 15:55:37[ 132.  235.]
2018-11-14 15:55:37[  88.  240.]
Tracking End:2018-11-14 15:55:37

Object ID:5
Tracking Start:2018-11-14 15:55:44
2018-11-14 15:55:44[  36.5  249.5]
Tracking End:2018-11-14 15:55:44

Object ID:4
Tracking Start:2018-11-14 15:55:44
2018-11-14 15:55:44[  53.5  218.5]
2018-11-14 15:55:44[  85.  232.]
2018-11-14 15:55:44[  98.  232.]
2018-11-14 15:55:44[ 127.  234.]
2018-11-14 15:55:45[ 162.  239.]
2018-11-14 15:55:45[ 201.5  239.5]
2018-11-14 15:55:45[ 237.  244.]
2018-11-14 15:55:46[ 257.  241.]
2018-11-14 15:55:46[ 277.5  239.5]
2018-11-14 15:55:46[ 301.  233.]
2018-11-14 15:55:47[ 422.5  213.5]
2018-11-14 15:55:48[ 468.5  225.5]
2018-11-14 15:55:48[ 474.  226.]
2018-11-14 15:55:48[ 474.  226.]
2018-11-14 15:55:48[ 513.5  228.5]
2018-11-14 15:55:49[ 590.5  212.5]
2018-11-14 15:55:52[ 591.  320.]
2018-11-14 15:55:52[ 588.  344.]
2018-11-14 15:55:53[ 597.  363.]
2018-11-14 15:55:53[ 595.  375.]
2018-11-14 15:55:53[ 596.5  376.5]
2018-11-14 15:55:54[ 583.5  379.5]
2018-11-14 15:55:54[ 561.5  380.5]
2018-11-14 15:55:54[ 529.5  377.5]
2018-11-14 15:55:54[ 511.  372.]
2018-11-14 15:55:55[ 485.5  373.5]
2018-11-14 15:55:55[ 464.  370.]
2018-11-14 15:55:55[ 442.5  362.5]
2018-11-14 15:55:55[ 418.5  355.5]
2018-11-14 15:55:56[ 393.  360.]
2018-11-14 15:55:56[ 359.  368.]
2018-11-14 15:55:57[ 302.  376.]
2018-11-14 15:55:57[ 284.  371.]
2018-11-14 15:55:58[ 261.  369.]
2018-11-14 15:55:59[ 248.  363.]
2018-11-14 15:55:59[ 230.  356.]
2018-11-14 15:55:59[ 223.  355.]
2018-11-14 15:55:59[ 221.  352.]
2018-11-14 15:56:00[ 192.5  350.5]
2018-11-14 15:56:00[ 182.  356.]
Tracking End:2018-11-14 15:56:00

Object ID:6
Tracking Start:2018-11-14 15:56:12
2018-11-14 15:56:12[ 31.  54.]
2018-11-14 15:56:12[ 59.5  33.5]
2018-11-14 15:56:14[ 131.   31.]
2018-11-14 15:56:14[ 140.5   31.5]
2018-11-14 15:56:14[ 150.   35.]
2018-11-14 15:56:14[ 165.5   39.5]
2018-11-14 15:56:14[ 165.5   39.5]
2018-11-14 15:56:14[ 195.5   45.5]
2018-11-14 15:56:15[ 221.5   64.5]
2018-11-14 15:56:15[ 237.   77.]
2018-11-14 15:56:16[ 244.   89.]
2018-11-14 15:56:16[ 242.5  120.5]
2018-11-14 15:56:16[ 246.  137.]
2018-11-14 15:56:16[ 246.  143.]
2018-11-14 15:56:16[ 246.  147.]
2018-11-14 15:56:17[ 240.  161.]
2018-11-14 15:56:17[ 222.5  176.5]
Tracking End:2018-11-14 15:56:17

Object ID:8
Tracking Start:2018-11-14 15:56:31
2018-11-14 15:56:31[ 573.5  275.5]
2018-11-14 15:56:32[ 579.5  298.5]
2018-11-14 15:56:32[ 544.  265.]
Tracking End:2018-11-14 15:56:32

Object ID:7
Tracking Start:2018-11-14 15:56:23
2018-11-14 15:56:23[  43.5  214.5]
2018-11-14 15:56:23[  54.  204.]
2018-11-14 15:56:23[  60.  199.]
2018-11-14 15:56:24[ 141.  185.]
2018-11-14 15:56:24[ 154.5  192.5]
2018-11-14 15:56:24[ 158.5  191.5]
2018-11-14 15:56:24[ 166.  188.]
2018-11-14 15:56:25[ 176.  189.]
2018-11-14 15:56:25[ 178.5  187.5]
2018-11-14 15:56:25[ 176.  174.]
2018-11-14 15:56:25[ 170.  170.]
2018-11-14 15:56:26[ 197.  150.]
2018-11-14 15:56:27[ 252.  150.]
2018-11-14 15:56:27[ 288.  153.]
2018-11-14 15:56:27[ 311.5  154.5]
2018-11-14 15:56:27[ 311.5  154.5]
2018-11-14 15:56:28[ 387.  158.]
2018-11-14 15:56:29[ 420.5  160.5]
2018-11-14 15:56:29[ 420.5  160.5]
2018-11-14 15:56:29[ 425.5  160.5]
2018-11-14 15:56:29[ 467.  151.]
2018-11-14 15:56:30[ 527.  174.]
2018-11-14 15:56:31[ 580.5  206.5]
2018-11-14 15:56:31[ 588.5  239.5]
2018-11-14 15:56:31[ 590.5  246.5]
2018-11-14 15:56:31[ 587.5  247.5]
2018-11-14 15:56:31[ 587.5  251.5]
2018-11-14 15:56:32[ 596.5  269.5]
Tracking End:2018-11-14 15:56:32

Object ID:9
Tracking Start:2018-11-14 15:56:32
2018-11-14 15:56:32[ 289.5  213.5]
2018-11-14 15:56:33[ 204.5  191.5]
Tracking End:2018-11-14 15:56:33

Object ID:10
Tracking Start:2018-11-14 15:56:40
2018-11-14 15:56:40[  52.5  249.5]
2018-11-14 15:56:40[  66.5  210.5]
2018-11-14 15:56:40[  61.5  179.5]
2018-11-14 15:56:41[ 110.5  139.5]
2018-11-14 15:56:41[ 114.5  140.5]
2018-11-14 15:56:41[ 124.5  139.5]
2018-11-14 15:56:41[ 130.  135.]
2018-11-14 15:56:42[ 141.5  133.5]
2018-11-14 15:56:42[ 169.  134.]
2018-11-14 15:56:42[ 164.5  133.5]
2018-11-14 15:56:42[ 164.5  133.5]
2018-11-14 15:56:43[ 197.  188.]
2018-11-14 15:56:43[ 235.  206.]
2018-11-14 15:56:44[ 244.5  206.5]
2018-11-14 15:56:44[ 273.5  196.5]
2018-11-14 15:56:44[ 318.5  218.5]
